id,name,logo,description_en,description_ru,images,createdAt
520bb6f7-d8e9-4bfd-9bcc-6fe3eabd25bb,Danube,https://files.alnair.ae/uploads/2023/3/ce/cf/cecfd137a1c39320cc6947dac2f6a78a.jpg,"","Danube Group выросла из одного магазина в Дейре 30 лет назад в один из самых надежных брендов Ближнего Востока. Многомиллионная группа работает в 9 странах. Danube Properties, девелоперское подразделение, входит в топ-5 застройщиков ОАЭ. Главное достижение компании — своевременная сдача объектов исключительного качества (концепция 1% план выплат). Danube Building Material — №1 в регионе, а Danube Home — быстрорастущий мебельный бренд. Философия группы — предоставлять исключительное качество и строить долгосрочные отношения. Проекты включают Fashionz, Viewz (с Aston Martin) и другие.","{https://files.alnair.ae/uploads/2023/3/ce/cf/cecfd137a1c39320cc6947dac2f6a78a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/5c/5f/5c5f6d01f2670bbd1a0f178d787b5202.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/a2/bd/a2bd495c926ecdf2eb6aad5cb041272e.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/98/71/98713524508176c8922b8629b78f9a8f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/09/63/096321aeb634c7725e652b6d5483be42.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/6/40/a7/40a7c28d72dd3f09dcdc9ee5114252d2.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/3/56/54/5654f73984c36b9819079d73a9f1cb0a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/8/96/3b/963bfa57cdbd04b82c65026ffdcdbe0e.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/3/94/2d/942d3af118e7275a88aef20f275a2aff.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/d2/a4/d2a4e27be64bbbbdad2303d5191b65cd.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/ca/91/ca91125d3ed8ec6a244ff709b63602d3.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/6/ac/5e/ac5e29b0a9c11c66ae64413185efe1d8.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/a1/bf/a1bfad227b5cf56dfb77fe5c3905f61f.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/2b/6f/2b6f34864c4f5789b493fd05c2684f60.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/ed/e9/ede9f88d22570f4676a7ff05faacf17e.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/ca/b8/cab824468f247d40c84737aeddd2fc95.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/0e/1c/0e1cc2b909214ca606185520f5aca6c7.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/9/54/7f/547fb33f3c8d62da593485a468d6f42e.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/6/5b/74/5b74aac550fafc4f221605565f19ac57.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/6e/18/6e1878c8ecd79508925fc496ccb03b20.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/ac/a7/aca76068f559e16c4ca8a7852bb0e63e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/bd/3c/bd3c5dde4753f91b32a19345bb033b9b.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/2a/7f/2a7f455dd9adc156062974b33c1954bc.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/65/96/659682fa31a40cb0bbec8323c141ec96.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/00/df/00df510e77b5e1c9f396e9f08c4953af.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/1/41/bf/41bffd81b8f332ba4fdc744cd6302d63.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/9c/49/9c49200a423a49f285cfd47102c0c0e4.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/3/37/7a/377a5b18c4719174a448250af996b710.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/0a/2a/0a2a8d7599b6c569578ce07f9eeb6f0b.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/75/4a/754a1f015def0a748d0e010074724d51.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/d8/c1/d8c183d2f866615f3cb16193baeed9a1.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/00/c6/00c63963d82c4a07bde00737ab4c257d.png;https://files.alnair.ae/uploads/gallery_photo/2023/10/cb/2c/cb2c9a32435d80152c4d56b5c30be97e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/cf/f9/cff92d02ecdb2aa3ecdecf85b7b44aa1.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/78/6c/786c12a403177de19ac0891a0397ef2b.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/60/00/600026431e3504e092ba7762384e6e0c.jpg;https://files.alnair.ae/uploads/gallery_photo/2022/12/7f/6d/7f6d9a025d114b43c201ef0d6627713e.jpg}",2025-11-13T00:22:50.830Z
be6f86ad-596a-4c0b-b86c-cbe294f6c026,Dar Al Arkan Properties,https://files.alnair.ae/uploads/2024/7/86/e4/86e409ed64725dd8ea54a095eb494fbf.jpg,"","Dar Al Arkan Properties L.L.C, дочерняя компания саудовского гиганта Dar Al Arkan, — видный девелопер на рынке элитной недвижимости Дубая. Известная приверженностью архитектурному совершенству, компания сотрудничает с мировыми дизайнерами (Pagani, Missoni) для создания знаковых проектов. Основанная в 1994 году, Dar Al Arkan использует передовые технологии, такие как 3D-печать бетоном. Через международное подразделение Dar Global компания расширила присутствие в Дубае (W Residences Downtown, DaVinci Tower) и Европе.","{https://files.alnair.ae/uploads/2024/7/86/e4/86e409ed64725dd8ea54a095eb494fbf.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/0e/aa/0eaa7244e7f7ae808f375420bf00a18a.png;https://files.alnair.ae/uploads/gallery_photo/2024/9/fb/e5/fbe598c5c0d23b539496b9a17b1937d8.jpg}",2025-11-13T00:22:50.833Z
40385bcf-4f93-42fa-8ea2-70104e193932,Dar Al Karama,https://files.alnair.ae/uploads/2023/10/94/f3/94f3ada261f443b29861a953ab452277.png,"","В Dar Al Karama мы больше, чем просто девелоперская компания; мы — кульминация четырех десятилетий опыта, свидетельство семейных ценностей и обязательство формировать будущее Дубая. С 1985 года наш основной бизнес был неотъемлемой частью роста города (в районах Downtown, Dubai Hills, Palm Jumeirah). Dar Al Karama Real Estate (DAK) — это визионерская компания, которая гордится не только строительством домов, но и воспитанием сообществ, где процветают семьи. Мы приглашаем вас открыть новый стандарт жизни.","{https://files.alnair.ae/uploads/2023/10/94/f3/94f3ada261f443b29861a953ab452277.png;https://files.alnair.ae/uploads/gallery_photo/2023/10/1a/80/1a8057379faa56c8fc6dcc4322509699.png}",2025-11-13T00:22:50.839Z
0c63c296-b998-4d2f-a485-120102715143,DarGlobal,https://files.alnair.ae/uploads/2025/4/41/89/4189a6892c164bc2254bf2075471d839.jpg,"","См. описание для Dar Global в предыдущем ответе. Это международное подразделение Dar Al Arkan, специализирующееся на элитной недвижимости в партнерстве с мировыми брендами.","{https://files.alnair.ae/uploads/2025/4/41/89/4189a6892c164bc2254bf2075471d839.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/31/74/3174a66e9568802a595a1e2517d2623f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/5/5f/e7/5fe7f628c6a8018f7040c25491b5d127.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/3/c9/de/c9deab47ee7b8e15eedcfdb9e3cea6e4.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/16/36/1636377d63b41217e6446da876955ee4.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/66/dd/66ddf9c1cd190743140df37fa2b56ea9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/6/6a/de/6adeb1da152df36300ced451f57aade9.jpg}",2025-11-13T00:22:50.849Z
11440388-7e3f-4cc4-b18e-42765e2dc34e,Deyaar,https://files.alnair.ae/uploads/2025/5/2b/6a/2b6a29bd255fc0cedc2bae2210f267b7.jpg,"","Deyaar Development — один из крупнейших девелоперов ОАЭ с многолетним опытом и блестящей репутацией. Самые богатые люди мира инвестируют в проекты компании, зная, что успех гарантирован. Сегодня Deyaar управляет более чем 16 тысячами объектов коммерческой и премиальной недвижимости. За свою историю компания построила более 700 зданий. В настоящее время реализуется несколько амбициозных проектов (например, Regalia, Tria), площади в которых стремительно раскупаются инвесторами со всего мира.","{https://files.alnair.ae/uploads/2025/5/2b/6a/2b6a29bd255fc0cedc2bae2210f267b7.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/65/62/65620fc97aa6b5b7753c4e13fc3a4261.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/b3/b6/b3b64b7dd4cf821a7254560d7ab9ec33.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/00/55/0055411315b1c82c303b2fbd38b1d26e.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/2b/a5/2ba5c6fefc9fdb8d0682c5356d796312.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/36/74/3674a1760970d4fe3e21df4ebc7e7446.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/e2/9f/e29ff5c8512c846179aadbbb7c9e1345.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/dc/0e/dc0e43fba72a76db313366af87927bc6.png;https://files.alnair.ae/uploads/gallery_photo/2025/6/87/a6/87a6024e209e9cca3fb66f31bd08cdcf.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/a8/e9/a8e942ece7a62ea1970f5cfe9bcf79ce.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/b8/8a/b88a0141679a1ff423ed2ff0a458e89d.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/5/4f/2b/4f2beedeed895af535f22fcca9b402f0.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/4/62/72/6272078a1b2babce2d11de01d6495605.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/f6/fc/f6fc4179009bc03f7ccb9cebf4f474b0.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/13/cf/13cf502aa02fa95d76233b442d676508.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/80/13/8013f35cfb9febaa3d6dd9be6b7cc810.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/e7/5a/e75a9bcf235a0030199f6804aa47712e.png;https://files.alnair.ae/uploads/gallery_photo/2023/2/5b/a0/5ba04c9e68fbf61d940b8807cd879589.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/54/1b/541b13d06b2c66050d67aa3ca6b985b5.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/14/f3/14f306e3a2407ff2f17b99a18ad67f79.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/5b/b5/5bb519b22b1b6a306b6883e2c58e887e.png;https://files.alnair.ae/uploads/gallery_photo/2023/2/fc/cd/fccd750e1e89944eaeaa9ab506d0eeff.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/4a/d0/4ad023dec22a535e784c9defd5541006.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/9d/95/9d95df4fbe268301d2546d8ebc7448b5.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/e6/3a/e63a2f5e61fc29235e267af40f7fe12f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/1a/87/1a8738ae617a8c379827f9cf7cbd65a0.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/31/5a/315ac26f17fff74554fd6526f48c9725.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/de/27/de275a8ff519270b471c2f15b07a0a42.png;https://files.alnair.ae/uploads/gallery_photo/2024/9/07/d5/07d5d2995f282bbe4cc1ad6c5aad538f.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/44/20/4420e093c1f5e3f6bc60ab3f5a3855fa.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/e2/f1/e2f1bd19513a2df2a3a21845cf70c827.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/05/73/0573f407511713163e9f73e2370af7e5.png;https://files.alnair.ae/uploads/gallery_photo/2023/2/60/c9/60c9e8b8e62176b3bf3e0a2499a61112.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/28/59/2859333cedb4b1bbf676b8306517f0a0.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/df/de/dfde07795aa43015d6e706e10451bb84.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/4a/1a/4a1a975f331faf0c2c849e5764e0907e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/5/61/4d/614d85192cbddbb777895f5a3758801d.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/5e/28/5e2871d67b57fe565b4649d6405fdeac.jpg}",2025-11-13T00:22:50.838Z
edb97904-b4f0-4aa5-b748-c83ba4f37849,Dubai Properties,https://files.alnair.ae/uploads/2024/8/d6/c5/d6c501cf1655e7d80827b93b7b531c80.jpg,"","Dubai Properties (часть Dubai Holding) — ключевой игрок, сформировавший многие знаковые районы Дубая (JBR, Business Bay, Dubailand). В 2016 году компания сдала более 3000 единиц жилья. В 2017 году они представили инновационные плавучие дома в Marasi Business Bay. Недавний запуск Riverside, первой из четырех башен Marasi, открывает новую главу в жизни у воды в центре города. DP стремится создавать уникальные концепции жизни, такие как La Vie и Villanova.","{https://files.alnair.ae/uploads/2024/8/d6/c5/d6c501cf1655e7d80827b93b7b531c80.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/f2/a6/f2a6e14480fb408ced3b068227e274b7.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/1d/d1/1dd1d566b97572d450f03323eb5f25de.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/be/30/be3074d8c7094fe888345278904359ac.png;https://files.alnair.ae/uploads/gallery_photo/2025/1/7c/d2/7cd2e32e9228fd3297783f77bf2fb05c.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/4a/bb/4abbc3680c972b14d82432e6c26c2514.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/af/36/af36f4ba360e7511b34dffa6b6011454.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/09/5f/095ffa84247fa52a3b4138432421100f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/7c/08/7c08ee0da58905b2959970b159c8604a.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/4f/53/4f534fc7951866cc95d753fa635e44ce.png}",2025-11-13T00:22:50.842Z
2750f84f-faac-4186-beb2-3be6bd446671,Dubai South,https://files.alnair.ae/uploads/2023/7/f7/a7/f7a7b92779698a1507a61749738f3327.png,"","См. описание выше. Это юридическое лицо, отвечающее за девелопмент в рамках мастер-плана Dubai South, сотрудничая с частными застройщиками и реализуя собственные проекты.","{https://files.alnair.ae/uploads/2023/7/f7/a7/f7a7b92779698a1507a61749738f3327.png;https://files.alnair.ae/uploads/gallery_photo/2025/1/92/6e/926ea6a08505a10290b5688c02d70edc.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/6/49/39/49399b23321907273dea97d5ba9309db.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/3/3e/86/3e866496577ec896ca8df67bbb646e82.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/6/27/5f/275fb38bbcbaeb4c061abe4430ee25b1.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/62/7c/627c0d9b97741dbbca532f42aef016b5.png;https://files.alnair.ae/uploads/gallery_photo/2024/7/65/89/6589a3bbac6f9e93b262d21d81e13c05.png}",2025-11-13T00:22:50.852Z
61b05049-6005-4cc7-9087-77343d5c0e93,Dugasta Properties Development,https://files.alnair.ae/uploads/2024/8/d8/3e/d83e2fade14a6be17b4787c3742d39a9.png,"","Dugasta Properties Development — многообещающий застройщик из Дубая. Основатель, г-н Таусиф Хан, обладает более чем 30-летним опытом на рынке недвижимости. Опираясь на долгосрочный успех, Dugasta стремится предоставлять клиентам высококачественные проекты с отличным соотношением цены и качества (например, в Al Furjan). Уникальный подход компании заключается в ориентации на интересы клиента, предлагая множество инвестиционных опций и удобные планы выплат.","{https://files.alnair.ae/uploads/2024/8/d8/3e/d83e2fade14a6be17b4787c3742d39a9.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/1d/69/1d692155a5eba8cd5427399062c239aa.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/52/24/522408803e201640ac969351cb42b6fa.png;https://files.alnair.ae/uploads/gallery_photo/2024/8/50/67/5067010e103bab24554282ec1d30cf11.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/9b/26/9b26cf68d49e36a9efb73c4d79bb2c66.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/b8/e8/b8e8a1f1921a478509e303aab6186397.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/0b/01/0b01301a96db3bfb464d10eeea9da0b4.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/ab/e3/abe359a29e946b8d797a2235ef83e67c.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/64/ba/64ba6f905b0e125fe26b95c8191473e8.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/1a/24/1a24a61c3f9cf8bb3eb9ccfa759106ac.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/8b/92/8b921f21cdab9e3a9fcedb3f1eba7020.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/ec/75/ec755702e4613a0c26cbcb3f5593a4a7.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/28/3a/283a74f39dd1b71b29970f69c61cd071.png;https://files.alnair.ae/uploads/gallery_photo/2024/8/48/3a/483ad4df11e641b48a0d3737fc1f9c63.jpg}",2025-11-13T00:22:50.855Z
22327c20-0c66-4c9c-8ca8-6dfc7741c571,EMS Development,,"","EMS Development — это компания, которая фокусируется на устойчивом развитии и внедрении экологичных технологий в строительство. Они стремятся создавать жилые проекты, которые минимизируют воздействие на окружающую среду, предлагая при этом современный уровень комфорта.","",2025-11-13T00:22:50.858Z
f87fa623-b746-40b7-8e8d-b8cca2f9a180,ENSO,https://files.alnair.ae/uploads/2024/7/b5/16/b516cb84e5e681d84cf029eeeb297543.jpg,"","См. описание для ENSO в предыдущем ответе. Девелопер фокусируется на создании современных и устойчивых жилых пространств, гармонично вписанных в городскую среду.","{https://files.alnair.ae/uploads/2024/7/b5/16/b516cb84e5e681d84cf029eeeb297543.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/7/56/a2/56a25461e08b5ab6a085bcf8a7789da9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/f9/92/f992c8f5ad303fc796930492d06bf117.jpg}",2025-11-13T00:22:50.861Z
9dfcf847-a3bb-4dee-b012-02f90281928c,East & West Properties,https://files.alnair.ae/uploads/2024/1/26/72/2672a9f9d8b0033d6e7fa90372a1b63a.jpg,"","East and West Properties (EWP), основанная в 1993 году, является выдающимся застройщиком элитной недвижимости. EWP стала синонимом богатства и утонченной жизни (например, проекты на Palm Jumeirah: 25hours Heimat). Наше путешествие началось с приверженности непревзойденному качеству изысканных вилл. Мы сочетаем роскошь с инновационным дизайном и устойчивостью. EWP — это ворота к престижным проектам в ОАЭ и за рубежом, созданным для проницательных инвесторов.","{https://files.alnair.ae/uploads/2024/1/26/72/2672a9f9d8b0033d6e7fa90372a1b63a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/eb/c5/ebc5bd14d7ba2d05cf58333c0a8f2b0c.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/ff/d0/ffd0a5b2ad73ec1b027b299a9a401cc0.jpg}",2025-11-13T00:22:50.864Z
56b2d244-b7fd-4011-aa76-d9ae8816066f,Ellington,https://files.alnair.ae/uploads/2023/2/b4/14/b414f7493c40d8038fcc7faec37a6398.jpg,"","Это стратегическое партнерство между Ellington Properties (Дубай) и RAK Properties (Рас-эль-Хайма) для реализации премиальных проектов на острове Hayat Island в Мина Аль Араб (проект Porto Playa). Сотрудничество объединяет дизайнерский подход Ellington с уникальными прибрежными локациями RAK Properties.","{https://files.alnair.ae/uploads/2023/2/b4/14/b414f7493c40d8038fcc7faec37a6398.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/3/2d/1b/2d1b84e6ac92dbb9ad32347afdcd25e9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/a2/78/a278d2e8abd84f60bac9a6d670df2921.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/97/b3/97b382845979503337e360c8fea2ae40.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/7d/71/7d71c6431b2feff62b955912eec28a1e.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/39/e0/39e0c1277b06aa0d16ab3d0127901d16.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/4/45/45/4545c2e7c98ee0ce0d6d438050b2c232.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/aa/d2/aad2eced31e7bb882ef06f7173637a3f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/0d/62/0d62465086caf28214a44f13d522342a.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/f4/42/f4420dd3ae07d733f7615989b7fce771.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/6/56/44/5644b881ba581c1e0625889882ef3e24.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/8/f9/de/f9de600b122e00f1a1873e67264e81b0.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/33/5a/335a9fd6a3bf2a2d085554cbbbcce5f5.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/db/1b/db1ba96fa80c3d9a86515bdcae8d65dc.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/1/7b/46/7b4643e667d011e9d24bd4f3e9430325.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/11/59/63/59630152de5bec246909c4ef00e95c36.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/8b/71/8b71ca91b6cfa1573ca9fc14c85cf6a9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/e5/53/e553627029fffbf644193efb1cce2682.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/8/10/bf/10bf2efd4d9d786b7f61d1aeee814d1f.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/12/93/61/9361fe70c66a9253a92be9a83ebcd675.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/4e/e8/4ee82ea897af6127ce99219e06da2ce0.png;https://files.alnair.ae/uploads/gallery_photo/2023/7/8f/35/8f355000f3cb542aa6c66d9439d802a1.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/79/9c/799cb11d8db3b1373bd357760a2568af.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/08/37/0837b97a4f6e5f595594e22875c8219a.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/9e/04/9e04b687231298ffa031d78ed226af00.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/bf/ce/bfce92b0aa132fb0dd2e12ff3b085cb8.png;https://files.alnair.ae/uploads/gallery_photo/2023/7/8b/f4/8bf48d54b0c8b52fb272bca7503c2305.png;https://files.alnair.ae/uploads/gallery_photo/2023/11/d0/f0/d0f064294b4728734dff4aaf053727b9.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/d9/cc/d9cc9a357d74cb40cd6841ad821d973a.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/5d/3b/5d3b6fba285befe373dd7de0791810c4.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/2c/39/2c395760ec8381431ffa0f106136c8c5.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/7/bc/a5/bca5925deb9f32c769e4654b714ca91d.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/a3/aa/a3aad551803eb8d32251e1aa66c89aba.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/44/47/44475e6b65a8fcd637167f405d1e573a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/c8/54/c854a9cb1c6af7b22893f1a6f1b1df59.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/0d/7f/0d7fa5893fbe2d9c4bf21bc2e34593b7.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/1/d2/09/d209e72e11dd3520257a293c8c9805c1.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/1/c3/7d/c37d54e9a35004ed5d4d0d74f127a46e.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/d8/e6/d8e61b7a81e9ebf62f9b8d15f15d44c9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/c1/56/c1563ff2d4785512fea7e43c37dddeaf.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/0e/f8/0ef80a977b067b2a33bf6cd8fb63cdd9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/6/8a/d0/8ad0bc59cc26b5c36f90c7edbd892ff2.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/0b/dd/0bdd4c60192657fca7be3b6a9adcd721.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/1/4b/a3/4ba32bbf159b7e516e5b9d2aeaa3ef50.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/6e/a3/6ea369cd2bf62ac655a0d5994bd5b631.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/ea/f5/eaf5fd3044f3eb86aabb7fd0bd3b2e02.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/3/ed/90/ed90e5d6242c9fcf3ae3b1186fa89f2b.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/aa/0e/aa0ebf0b78ba469bbdfd73a034102684.jpg}",2025-11-13T00:22:50.867Z
7d240c83-1382-467d-9479-2de4d7c2dfd6,Elton Real Estate Development,,"","Elton Real Estate Development — это девелопер, который фокусируется на создании доступного жилья в быстроразвивающихся районах Дубая. Компания стремится предложить качественные квартиры с эффективными планировками для молодых семей и инвесторов.","",2025-11-13T00:22:50.899Z
47fee876-d780-43be-9ca3-671bba228fa6,Elysian Development,https://files.alnair.ae/uploads/2025/6/51/00/51007c1d79b2ea4ff21b95b186b61d8b.png,"","См. описание выше. Это альтернативное написание бренда, специализирующегося на велнес-ориентированной недвижимости.","{https://files.alnair.ae/uploads/2025/6/51/00/51007c1d79b2ea4ff21b95b186b61d8b.png;https://files.alnair.ae/uploads/gallery_photo/2025/9/52/ab/52ab015a727f64f8f66e356b186f4d4f.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/6/26/a4/26a4a1abc25a82637791061e0ead7393.png}",2025-11-13T00:22:50.872Z
